id,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7
5550,Action,Adventure,Crime,Science Fiction,Thriller, , 
30379,Action,Science Fiction,Thriller, , , , 
42586,Drama,Comedy,Thriller,Music,Romance, , 
17709,Comedy,Family,Romance, , , , 
287948,Thriller,Action,Crime, , , , 
7548,Drama,Romance, , , , , 
9075,Drama,Thriller,War, , , , 
11661,Romance,Drama,History,War,Music, , 
109513,Action,Comedy,Romance, , , , 
12085,Action,Comedy,Crime, , , , 
204922,Mystery,Thriller, , , , , 
38985,Action,Thriller,Adventure, , , , 
44113,Drama, , , , , , 
21494,Romance,Drama,Comedy, , , , 
164457,Thriller,Drama,Crime, , , , 
4566,Drama,Mystery,Crime, , , , 
17795,Comedy,Drama, , , , , 
1073,Drama,Thriller,Mystery, , , , 
153158,Animation,Adventure,Romance, , , , 
81836,Romance,Comedy, , , , , 
10724,Science Fiction,Action,Adventure,Thriller, , , 
9473,Animation,Comedy,Music, , , , 
2196,Comedy,Drama, , , , , 
1499,Action,Adventure,Comedy,Family,Fantasy,Science Fiction, 
20857,Comedy,Romance, , , , , 
82693,Drama,Comedy,Romance, , , , 
1646,Crime,Drama, , , , , 
44944,Drama, , , , , , 
4108,Action,Crime,Thriller, , , , 
8456,Drama,Action, , , , , 
7341,Horror,Thriller,Science Fiction, , , , 
19255,Drama,Comedy,Romance, , , , 
10187,Drama,Comedy, , , , , 
31005,Romance,Drama, , , , , 
49517,Drama,Thriller,Mystery, , , , 
44857,Drama,Comedy,Romance, , , , 
50780,Drama, , , , , , 
16363,Comedy, , , , , , 
1946,Action,Thriller,Science Fiction,Horror, , , 
85,Adventure,Action, , , , , 
772,Comedy,Family,Adventure,Crime, , , 
840,Science Fiction,Drama, , , , , 
9682,Horror,Thriller, , , , , 
96,Action,Comedy,Crime, , , , 
10678,Comedy, , , , , , 
274,Crime,Drama,Thriller, , , , 
8872,Music,Comedy, , , , , 
16290,Comedy,Documentary,Action, , , , 
579,Horror,Thriller, , , , , 
14405,Adventure,Comedy,Family, , , , 
138843,Horror,Thriller, , , , , 
11637,Adventure,Comedy,Family,Romance, , , 
226486,Comedy, , , , , , 
1584,Comedy,Music, , , , , 
9312,Action,Fantasy, , , , , 
12153,Comedy, , , , , , 
65057,Comedy,Drama, , , , , 
8326,Adventure,Family,Drama,Comedy, , , 
35690,Drama,Family,Romance, , , , 
76203,Drama,History, , , , , 
13497,Drama,Romance,Comedy,Music, , , 
35688,Comedy,Romance, , , , , 
162,Fantasy,Drama,Romance, , , , 
296096,Drama,Romance, , , , , 
103370,Drama,Comedy,Crime, , , , 
1051,Action,Crime,Thriller, , , , 
376659,Comedy, , , , , , 
10073,Comedy, , , , , , 
16690,Adventure,Fantasy,Animation,Family, , , 
273895,History,Drama, , , , , 
14873,Family,Animation,Adventure, , , , 
8968,Thriller,Horror,Drama,Mystery, , , 
9963,Thriller,Drama,Mystery, , , , 
15655,Animation,Family, , , , , 
21208,Horror,Thriller,Mystery, , , , 
272878,Adventure,Drama,Family, , , , 
9760,Action,Adventure,Comedy, , , , 
314365,Drama,Thriller,History, , , , 
13279,Drama,Crime,Thriller, , , , 
1975,Horror,Thriller, , , , , 
33644,Comedy,Drama,Romance, , , , 
1649,Adventure,Comedy,Family,Fantasy,Science Fiction, , 
9895,Comedy,Drama,Romance,Thriller, , , 
9570,Adventure,Family,Science Fiction,Action, , , 
27579,Crime,Drama,Thriller, , , , 
16052,Drama, , , , , , 
40264,Horror,Comedy, , , , , 
1164,Drama, , , , , , 
239678,Drama,Comedy, , , , , 
14359,Drama,Mystery, , , , , 
3989,Music,Adventure,Animation,Action,Comedy, , 
76617,Horror,Thriller, , , , , 
1710,Drama,Thriller, , , , , 
4258,Comedy, , , , , , 
20391,Drama,Action,Comedy,Western,Music, , 
10139,History,Drama, , , , , 
335778,Action, , , , , , 
9645,Horror,Mystery,Thriller, , , , 
55465,Comedy, , , , , , 
617,Crime,Drama,Mystery, , , , 
19904,Horror,Thriller,Mystery, , , , 
48289,Drama,Thriller, , , , , 
243,Comedy,Drama,Romance,Music, , , 
6933,Horror,Mystery,Thriller, , , , 
17182,Drama,Thriller, , , , , 
8848,Thriller,Crime,Drama, , , , 
38,Science Fiction,Drama,Romance, , , , 
38303,Comedy,Romance, , , , , 
1266,Action,Crime,Drama,Thriller, , , 
107985,Comedy,Action,Science Fiction, , , , 
14043,Action,Adventure,Crime,Family,Mystery,Thriller, 
19901,Fantasy,Horror,Action,Thriller,Science Fiction, , 
34016,Comedy,Romance, , , , , 
59860,Adventure,Comedy,Romance, , , , 
10069,Horror,Thriller, , , , , 
9588,Romance,Action,Adventure,Western,Drama, , 
12819,Family,Animation, , , , , 
9954,Action,Adventure,Fantasy,Horror,Science Fiction,Thriller, 
10115,Comedy,Drama, , , , , 
25132,Comedy,Family, , , , , 
577,Fantasy,Drama,Comedy,Thriller, , , 
328387,Mystery,Adventure,Crime, , , , 
12690,Drama,Western,Crime, , , , 
9945,Action,Drama,Fantasy,Horror,Thriller, , 
539,Drama,Horror,Thriller, , , , 
13596,Romance,Comedy, , , , , 
226857,Drama,Romance, , , , , 
13159,Comedy,Drama,Romance, , , , 
47941,Comedy, , , , , , 
526,Adventure,Drama,Fantasy,Romance, , , 
22796,Comedy,Drama,Family, , , , 
2355,Drama, , , , , , 
5915,Adventure,Drama, , , , , 
9842,Comedy,Drama,Romance, , , , 
61012,Thriller,Horror,Mystery, , , , 
755,Horror,Action,Thriller,Crime, , , 
13682,Animation,Family, , , , , 
9089,Comedy,Drama,Romance, , , , 
9470,Action,Comedy,Crime,Fantasy, , , 
18357,Adventure,Comedy,Family, , , , 
7979,Drama, , , , , , 
470,Drama,Crime,Thriller, , , , 
15644,Action,Drama,Thriller, , , , 
9582,Comedy,Romance, , , , , 
10642,Drama,Comedy,Romance,Family, , , 
22074,Documentary, , , , , , 
2428,Drama,History, , , , , 
290751,Crime,Drama,Mystery, , , , 
13805,Action,Comedy, , , , , 
4597,Action,Crime,Drama,Thriller, , , 
9414,Comedy,Thriller,Crime,Action, , , 
63492,Comedy,Romance, , , , , 
81796,Action,Thriller,Science Fiction, , , , 
10710,Comedy, , , , , , 
15092,Action,Thriller,Crime, , , , 
11382,Action,Comedy,Thriller, , , , 
15005,Drama, , , , , , 
8198,Drama,Action,Thriller,Romance, , , 
6963,Comedy,Drama, , , , , 
15070,Action,Adventure,Drama,Thriller, , , 
12797,Comedy,Fantasy,Romance, , , , 
17134,Action,Adventure,Drama,Thriller, , , 
41402,Drama,Horror,Mystery, , , , 
18885,Adventure,Action,Comedy,Family, , , 
4953,Drama,Comedy, , , , , 
10773,Comedy,Drama, , , , , 
146198,Action,Thriller, , , , , 
2639,Comedy,Drama, , , , , 
10563,Comedy,Romance, , , , , 
295964,Drama, , , , , , 
5971,Comedy,Crime,Drama, , , , 
9716,Music,Comedy,Romance, , , , 
11835,Action,Crime,Drama,Thriller, , , 
26171,Drama, , , , , , 
31117,Comedy,Family, , , , , 
9074,Action,Comedy,Crime, , , , 
14396,Action,Comedy,Crime, , , , 
15673,Comedy, , , , , , 
42618,Comedy,Drama,Music,Romance, , , 
171274,Comedy,Romance,Crime,Drama,Mystery, , 
24432,Family, , , , , , 
109417,Music,Drama, , , , , 
13948,Comedy,Fantasy, , , , , 
106747,Action,Crime,Thriller, , , , 
10929,Horror, , , , , , 
14220,Comedy, , , , , , 
46435,Comedy,Drama,Music, , , , 
256962,Comedy,Drama,War, , , , 
48231,Drama,Thriller, , , , , 
3509,Animation,Science Fiction,Thriller, , , , 
82684,Drama, , , , , , 
12142,Action,Fantasy,Horror,Thriller, , , 
23367,Comedy,Drama,Family,Music, , , 
10740,Drama,Mystery,Thriller, , , , 
241239,Crime,Drama,Thriller, , , , 
14582,Drama,Romance,War,History, , , 
14914,Drama, , , , , , 
3902,Drama,Music, , , , , 
77948,Action,Thriller, , , , , 
21755,Adventure,Comedy,Drama,Romance, , , 
4960,Drama, , , , , , 
128,Adventure,Fantasy,Animation, , , , 
14652,Comedy,Drama,Foreign, , , , 
40932,Comedy,Music, , , , , 
16608,Action,Adventure,Crime,Drama,Thriller,Western, 
334531,Drama, , , , , , 
32316,Comedy, , , , , , 
7299,Action,Science Fiction,Thriller, , , , 
13405,Drama,War, , , , , 
19457,Drama,Action,Thriller,Crime, , , 
112937,Family, , , , , , 
314385,Drama,Romance, , , , , 
8953,Animation,Fantasy,Science Fiction, , , , 
29078,Drama, , , , , , 
46503,Drama,Mystery,Thriller,Crime,Romance, , 
10448,Adventure, , , , , , 
13688,Comedy,Drama,Family,Fantasy,Science Fiction, , 
10353,Comedy,Fantasy, , , , , 
43935,Action,Comedy,Horror,Mystery,Science Fiction,Thriller, 
11458,Drama,Thriller, , , , , 
44638,Drama,Fantasy, , , , , 
241257,Horror,Mystery,Thriller, , , , 
14538,Action,History,Drama, , , , 
13250,Crime,Drama,Thriller, , , , 
133931,Comedy,Animation,Adventure,Family, , , 
280871,Drama,History, , , , , 
239897,Animation, , , , , , 
184341,Drama, , , , , , 
334074,Thriller, , , , , , 
199373,Thriller,Crime, , , , , 
14202,Drama,Romance, , , , , 
6968,Action,Crime,Drama,History,Thriller, , 
581,Adventure,Drama,Western, , , , 
52449,Comedy, , , , , , 
12150,Drama,Crime,Mystery, , , , 
11247,Comedy, , , , , , 
4232,Crime,Horror,Mystery, , , , 
9378,Horror,Thriller, , , , , 
694,Horror,Thriller, , , , , 
105,Adventure,Comedy,Science Fiction,Family, , , 
11377,Horror,Mystery,Thriller, , , , 
26367,Drama,Comedy, , , , , 
385383,Action,Drama, , , , , 
41210,Comedy,Romance,Drama, , , , 
12090,Comedy, , , , , , 
62630,Drama,Action,Thriller,Crime,War, , 
16110,Animation,Drama,Family,Science Fiction, , , 
29427,Mystery,Horror,Action, , , , 
129,Fantasy,Adventure,Animation,Family, , , 
244114,Action,Crime, , , , , 
2669,Action,Drama,History, , , , 
203833,Drama, , , , , , 
13523,Comedy,Adventure,Romance, , , , 
25195,Romance,Comedy, , , , , 
17277,Drama,History, , , , , 
50725,Comedy,Drama,Romance, , , , 
82631,Drama, , , , , , 
73191,Family,Fantasy,Music, , , , 
22479,Thriller,Drama,Music,Crime, , , 
340611,Drama, , , , , , 
10065,Horror,Thriller,Drama, , , , 
2757,Comedy,Crime,Drama, , , , 
11683,Horror, , , , , , 
244339,Action, , , , , , 
1878,Adventure,Drama,Comedy, , , , 
23082,Comedy,Romance,Fantasy, , , , 
195589,Comedy, , , , , , 
854,Romance,Comedy,Crime,Fantasy, , , 
2280,Fantasy,Drama,Comedy,Romance,Family, , 
496,Comedy, , , , , , 
8835,Comedy, , , , , , 
157,Science Fiction,Action,Adventure,Thriller, , , 
8643,Crime,Drama,Horror,Thriller, , , 
10402,Comedy, , , , , , 
218043,Thriller,Action,Science Fiction, , , , 
9043,Comedy,Drama,Romance, , , , 
21301,Comedy,Drama, , , , , 
10147,Drama,Comedy,Crime, , , , 
816,Science Fiction,Comedy,Crime, , , , 
302688,Romance,Comedy,Family, , , , 
60307,Family,Comedy, , , , , 
106,Science Fiction,Action,Adventure,Thriller, , , 
279,Drama,History,Music, , , , 
8617,Crime,Horror, , , , , 
10625,Comedy, , , , , , 
10934,Comedy,Drama,Romance, , , , 
5279,Drama,Mystery,Thriller, , , , 
10013,Comedy,Drama,Fantasy,Romance, , , 
194662,Drama,Comedy, , , , , 
160588,Comedy,Drama, , , , , 
9829,Drama,History,Crime,Thriller,Action, , 
10028,Romance,Music,Family, , , , 
10535,Action,Comedy, , , , , 
790,Horror, , , , , , 
43959,Action,Drama, , , , , 
10364,War,Comedy,Drama, , , , 
16991,Comedy,Crime,Drama, , , , 
9610,Adventure,Fantasy,Action, , , , 
1578,Drama, , , , , , 
25643,Drama,Romance, , , , , 
11904,Action,Adventure,Crime,Drama,Family,Mystery,Thriller
28665,Music,Comedy,Drama,Romance, , , 
44115,Adventure,Drama,Thriller, , , , 
10569,Action,Comedy,Crime, , , , 
10560,Drama,Music, , , , , 
333348,Comedy,Family, , , , , 
20483,Family,Action,Adventure, , , , 
11457,Drama, , , , , , 
321697,Drama,History, , , , , 
19840,Comedy,Romance, , , , , 
22327,Drama,Comedy,Romance, , , , 
38665,Action,Adventure,Romance,Western, , , 
2575,Drama,Thriller, , , , , 
11644,Drama,Mystery,Thriller, , , , 
146227,Action,Crime, , , , , 
68924,Drama, , , , , , 
253235,Comedy,Drama,Romance, , , , 
22102,Adventure,Comedy,Family, , , , 
18701,Comedy,Drama,Romance, , , , 
10068,Drama,Romance, , , , , 
848,Fantasy, , , , , , 
36811,Drama,Romance, , , , , 
522,Comedy,Drama,History, , , , 
130150,Drama, , , , , , 
12246,History, , , , , , 
13809,Action,Crime,Thriller, , , , 
27380,Adventure,Action,Science Fiction, , , , 
10549,Drama, , , , , , 
33870,Drama,Romance, , , , , 
245703,Adventure,Drama,Science Fiction, , , , 
10739,Comedy,Romance, , , , , 
127560,Drama,History, , , , , 
37903,Crime,Drama,Mystery, , , , 
396152,Horror, , , , , , 
10017,Romance,Science Fiction,Horror,Action,Crime, , 
11468,Drama,Mystery,Thriller, , , , 
193613,Music, , , , , , 
17436,Drama, , , , , , 
43434,Crime,Drama,Thriller,History, , , 
31166,Thriller,Drama, , , , , 
69848,Western,Action,Drama,History, , , 
8408,Horror,Science Fiction, , , , , 
332411,Action,Crime,Drama,Thriller, , , 
9389,Action,Animation,Science Fiction, , , , 
9626,Adventure,Fantasy,Action, , , , 
75638,Thriller, , , , , , 
8363,Comedy, , , , , , 
15670,Comedy,Crime,Drama, , , , 
290555,Horror,Action, , , , , 
8328,Music,Drama,Romance, , , , 
10982,Animation,Comedy,Family, , , , 
205,Drama,History,War, , , , 
1620,Action,Crime,Drama,Thriller, , , 
175541,Drama,Music, , , , , 
241254,Thriller,Action, , , , , 
31932,Thriller, , , , , , 
1933,Horror,Drama,Mystery,Thriller, , , 
679,Horror,Action,Thriller,Science Fiction, , , 
11113,Drama,Family,Music,Romance, , , 
3597,Horror,Thriller,Mystery, , , , 
193893,Comedy, , , , , , 
9675,Comedy,Drama,Romance, , , , 
9988,Comedy, , , , , , 
948,Horror,Thriller, , , , , 
21765,Comedy,Family,Science Fiction, , , , 
146304,Comedy, , , , , , 
7516,Action,Comedy,Crime,Thriller, , , 
41439,Horror,Crime, , , , , 
2752,Comedy,Romance, , , , , 
9429,Comedy, , , , , , 
38117,Drama,Fantasy,Romance, , , , 
9792,Horror,Thriller, , , , , 
13778,Comedy, , , , , , 
228203,Drama, , , , , , 
41382,Comedy, , , , , , 
13960,Drama, , , , , , 
114150,Comedy,Music,Romance, , , , 
26602,Drama,Comedy,Romance, , , , 
10223,Drama,Crime,Thriller, , , , 
16028,Horror,Thriller, , , , , 
15639,Comedy, , , , , , 
16112,Family, , , , , , 
26390,Crime,Drama,Thriller, , , , 
27759,Action,Drama,History, , , , 
109428,Horror, , , , , , 
23049,Comedy,Romance, , , , , 
9310,Comedy,Drama,Family, , , , 
11411,Action,Adventure,Science Fiction, , , , 
16988,Drama, , , , , , 
7304,Action,Crime,Drama,Thriller, , , 
24747,Drama, , , , , , 
58048,Adventure, , , , , , 
1491,Fantasy,Drama,Thriller,Romance, , , 
2989,Adventure,Thriller, , , , , 
10629,Drama,Crime,Thriller, , , , 
255343,Thriller,Romance, , , , , 
4723,Action,Adventure,Comedy,Drama,Science Fiction,Thriller, 
10800,Animation,Family, , , , , 
25763,Action,Adventure,Science Fiction, , , , 
79694,Horror,Thriller, , , , , 
4032,Comedy,Drama,Family, , , , 
18615,Drama,Mystery,Romance, , , , 
10673,Crime,Drama, , , , , 
4584,Drama,Romance, , , , , 
2977,Drama,Romance, , , , , 
10760,Comedy, , , , , , 
11093,Drama, , , , , , 
207,Drama, , , , , , 
8467,Comedy, , , , , , 
639,Comedy,Romance,Drama, , , , 
24226,Drama, , , , , , 
9285,Comedy,Adventure, , , , , 
14709,Comedy,Drama,Romance, , , , 
74643,Drama,Comedy,Romance, , , , 
13788,Horror,Thriller,Mystery, , , , 
83666,Comedy,Drama,Romance, , , , 
10781,Horror, , , , , , 
318850,Drama, , , , , , 
13908,Comedy,Family, , , , , 
1417,Fantasy,Drama,War, , , , 
39180,Action,Comedy,Family, , , , 
16161,Crime,Drama,Romance, , , , 
49950,Thriller,Drama,Horror, , , , 
10956,Mystery,Adventure,Comedy,Romance,Drama, , 
9594,Thriller,Action,Crime,Drama, , , 
4638,Crime,Action,Comedy, , , , 
13972,Comedy,Drama,Romance, , , , 
5038,Drama,Romance, , , , , 
13491,Action,Adventure,Drama,Romance, , , 
10571,Comedy,Drama,Romance, , , , 
10994,Drama, , , , , , 
19994,Comedy,Horror, , , , , 
25166,Comedy,Crime,Mystery, , , , 
30890,Comedy,Drama, , , , , 
23169,Drama,Romance, , , , , 
17403,Drama,Comedy,Romance, , , , 
12120,Comedy,Science Fiction, , , , , 
9800,Drama, , , , , , 
1090,Thriller,Science Fiction,Mystery, , , , 
18475,Comedy,Drama, , , , , 
40160,Action,Science Fiction,Thriller, , , , 
18074,Comedy,Drama,Music, , , , 
9689,Comedy,Drama, , , , , 
9781,Comedy,Music, , , , , 
8009,Adventure,Action,Fantasy, , , , 
3877,Drama, , , , , , 
8854,Science Fiction,Action,Adventure, , , , 
152599,Drama,Romance, , , , , 
18840,Drama,History,Family,Romance, , , 
68727,Thriller,Crime,Drama,Mystery, , , 
12657,Romance,Comedy, , , , , 
8265,Comedy, , , , , , 
12410,Drama, , , , , , 
34647,Fantasy,Drama, , , , , 
73935,Comedy,Romance,Horror, , , , 
28178,Drama,Family, , , , , 
185567,Crime,Drama,Thriller, , , , 
264656,Western,Drama, , , , , 
35696,Comedy,Drama, , , , , 
16351,War,Drama, , , , , 
38717,Action,Adventure,Drama, , , , 
18777,Mystery,Crime,Drama,Thriller, , , 
2110,Drama,Action,Comedy, , , , 
9035,Comedy,Horror,Science Fiction, , , , 
90,Action,Comedy,Crime, , , , 
771,Comedy,Family, , , , , 
12154,Family,Comedy,Drama, , , , 
9576,Comedy,Romance, , , , , 
744,Action,Romance,War, , , , 
146,Adventure,Drama,Action,Romance, , , 
14,Drama, , , , , , 
45269,Drama,History, , , , , 
9493,Comedy, , , , , , 
22556,Drama,Romance, , , , , 
873,Drama, , , , , , 
33196,Action,Adventure,Drama,Thriller, , , 
205596,History,Drama,Thriller,War, , , 
10765,Comedy, , , , , , 
16769,Drama,Music, , , , , 
33217,Comedy,Family, , , , , 
132232,Horror, , , , , , 
11153,Comedy,Adventure,Romance, , , , 
208134,Comedy, , , , , , 
1165,Drama, , , , , , 
4011,Fantasy,Comedy, , , , , 
17202,Comedy,Drama, , , , , 
9587,Drama,Romance, , , , , 
65086,Drama,Horror,Thriller, , , , 
10053,Horror,Thriller, , , , , 
11870,Comedy,Family, , , , , 
11778,Drama,War, , , , , 
586,Comedy,Drama, , , , , 
18736,Family,Comedy, , , , , 
134411,Thriller,Drama, , , , , 
287903,Horror,Comedy,Fantasy, , , , 
9276,Horror,Mystery,Science Fiction, , , , 
15765,Drama,Music, , , , , 
2142,Action,Crime,Drama, , , , 
11397,Comedy, , , , , , 
77016,Crime,Drama,Thriller, , , , 
11478,Crime,Drama,Thriller, , , , 
266856,Drama,Romance, , , , , 
13411,Comedy,Crime, , , , , 
10564,Comedy,Drama,Romance, , , , 
947,Adventure,Drama,History,War, , , 
24150,Horror, , , , , , 
228970,Drama, , , , , , 
18405,Crime,Thriller,Horror,Drama, , , 
6961,Comedy,Romance, , , , , 
11442,Horror,Thriller, , , , , 
2493,Adventure,Family,Fantasy,Comedy,Romance, , 
14047,Drama, , , , , , 
64690,Drama,Action,Thriller,Crime, , , 
11132,Comedy, , , , , , 
17127,Comedy,Drama,Romance, , , , 
1562,Horror,Thriller,Science Fiction, , , , 
232679,Drama, , , , , , 
17880,Comedy,Drama,Family, , , , 
14736,Action,Comedy,Drama,Romance, , , 
9434,Action,Comedy,Thriller,Romance, , , 
23706,Comedy, , , , , , 
11531,Mystery,Thriller,Horror, , , , 
9100,Drama,Fantasy,Horror,Thriller, , , 
116,Drama,Thriller,Crime,Romance, , , 
38843,Comedy,Family, , , , , 
1245,Drama,Romance, , , , , 
4995,Drama, , , , , , 
10413,Action,Adventure,Drama,Thriller, , , 
14012,Drama, , , , , , 
9793,Horror,Thriller, , , , , 
12212,Horror, , , , , , 
13768,Fantasy,Drama,Science Fiction,Romance,Family, , 
8975,Action,Adventure,Drama,Thriller, , , 
342521,Action,Comedy, , , , , 
45272,Drama,Romance, , , , , 
9424,Mystery,Horror,Science Fiction, , , , 
97367,Drama,Crime, , , , , 
254904,Crime,Action,Thriller, , , , 
18681,Drama,Mystery,Thriller, , , , 
12162,Drama,Thriller,War, , , , 
11495,Fantasy,Drama,Horror,Action,Thriller, , 
64689,Crime,Thriller, , , , , 
157849,Thriller, , , , , , 
13166,Comedy, , , , , , 
15511,Adventure,Animation,Comedy,Science Fiction,Family, , 
37003,Music,Documentary, , , , , 
12211,Action,Fantasy,Science Fiction, , , , 
13816,Crime,Drama,Music, , , , 
51828,Drama,Romance, , , , , 
22798,Drama, , , , , , 
7501,Crime,Thriller, , , , , 
10743,Action,Comedy,Thriller,Crime, , , 
37718,Fantasy,Comedy, , , , , 
15237,Drama,Music, , , , , 
9686,Comedy,Drama,Romance, , , , 
17644,Family, , , , , , 
97430,Action, , , , , , 
12257,Drama,Comedy,Romance, , , , 
13539,Romance, , , , , , 
68,Comedy,Science Fiction, , , , , 
14024,Music,Drama,Romance, , , , 
115,Comedy,Crime, , , , , 
7874,Drama, , , , , , 
4911,Action,Crime,Drama,Thriller, , , 
1988,Drama,Thriller, , , , , 
16222,Drama,Comedy,Romance, , , , 
9557,Comedy, , , , , , 
9026,Comedy,Drama,History,Romance, , , 
57943,Comedy,Drama,Fantasy,Romance, , , 
18276,Drama,Family, , , , , 
8321,Comedy,Drama,Crime, , , , 
72359,Comedy, , , , , , 
10186,Comedy,Music, , , , , 
25704,Comedy, , , , , , 
133694,Drama, , , , , , 
19265,Comedy,Romance, , , , , 
36047,Thriller, , , , , , 
8053,Adventure,Crime,Drama,Mystery,Western, , 
2290,Comedy,Drama,History, , , , 
5236,Action,Comedy,Crime,Mystery, , , 
6552,Thriller,Comedy,Horror, , , , 
1018,Thriller,Drama,Mystery, , , , 
10075,Drama,Fantasy,Horror,Romance, , , 
38031,Comedy,Drama,Romance, , , , 
42188,Drama,Romance,Science Fiction, , , , 
112430,Drama, , , , , , 
6687,Thriller,Crime,Mystery, , , , 
13853,Adventure,Drama, , , , , 
31306,Comedy,Drama, , , , , 
8461,Horror,Thriller,Crime, , , , 
331592,Drama,Thriller,Science Fiction, , , , 
47692,Drama, , , , , , 
19,Drama,Science Fiction, , , , , 
10045,Action,Thriller,Science Fiction, , , , 
400,Drama,Crime, , , , , 
253450,Action,Drama,History, , , , 
9104,Drama,Comedy,War,Crime,Thriller, , 
11190,Thriller,Drama,Mystery, , , , 
16353,Adventure,Action,Thriller, , , , 
23759,Adventure,Action,Drama, , , , 
24206,Drama,Action,Thriller, , , , 
10185,Mystery,Drama,Crime,Thriller,Horror, , 
75033,Drama, , , , , , 
74536,Drama,Thriller,Crime, , , , 
31668,Action,Comedy,Drama,History, , , 
13501,Comedy,Drama,Romance,Fantasy,Music, , 
15208,Drama,Fantasy, , , , , 
172391,Animation,Adventure,Family, , , , 
262543,Thriller,Science Fiction, , , , , 
9288,Action,Adventure,Fantasy, , , , 
370980,Drama, , , , , , 
20083,Drama,Action,Thriller,Crime, , , 
40880,Drama,Foreign, , , , , 
137,Romance,Fantasy,Drama,Comedy, , , 
264999,Comedy,Drama,Music, , , , 
454,Drama,Romance, , , , , 
53457,Drama,War, , , , , 
288980,Drama, , , , , , 
33,Western, , , , , , 
1951,Drama, , , , , , 
12405,Drama,Romance, , , , , 
10998,Drama,Romance,Thriller, , , , 
114,Romance,Comedy, , , , , 
9396,Adventure,Comedy, , , , , 
319910,Thriller,Mystery,Drama,Crime, , , 
2604,Drama,War, , , , , 
864,Comedy, , , , , , 
14435,Mystery,Horror, , , , , 
1931,Drama,Music, , , , , 
691,Adventure,Action,Thriller, , , , 
9877,Horror,Thriller, , , , , 
62008,Comedy,Drama,Romance, , , , 
12227,Action,Adventure,Drama,Family, , , 
13824,Comedy,Family, , , , , 
71688,History,Drama, , , , , 
15173,Action,Adventure,Animation,Comedy,Family,Fantasy,Romance
8291,Drama,Romance, , , , , 
13950,Action,Adventure,Comedy, , , , 
12158,Comedy,Horror,Romance, , , , 
11586,Horror,Thriller,Fantasy, , , , 
10008,Horror,Thriller, , , , , 
2830,Comedy,Romance, , , , , 
12403,Thriller,Mystery,Adventure, , , , 
34563,Comedy, , , , , , 
14557,Comedy, , , , , , 
10368,Comedy,Drama,War, , , , 
10280,Horror,Thriller, , , , , 
12637,Drama,Music,Romance, , , , 
34152,Comedy,Drama, , , , , 
14434,Comedy,Romance, , , , , 
11470,Horror,Science Fiction, , , , , 
10741,History,Drama, , , , , 
24940,Comedy,Romance, , , , , 
82679,Comedy, , , , , , 
2013,Drama, , , , , , 
1440,Romance,Drama, , , , , 
18041,Drama,Mystery,Thriller, , , , 
28029,Drama,Romance, , , , , 
1123,Action,Drama,Thriller, , , , 
14033,Horror,Mystery,Thriller, , , , 
87729,Drama,Romance, , , , , 
16899,Comedy,Romance, , , , , 
41317,Action,Adventure,Drama,Romance, , , 
245700,History,Drama, , , , , 
37842,Drama,Romance, , , , , 
9045,Drama,History, , , , , 
44092,History,Action, , , , , 
16005,Comedy,Drama,History, , , , 
44754,Drama, , , , , , 
23988,Comedy,Horror, , , , , 
43949,Romance,Drama, , , , , 
142,Drama,Romance, , , , , 
9603,Comedy,Drama,Romance, , , , 
10712,Drama,Romance, , , , , 
243938,Comedy, , , , , , 
10876,Drama, , , , , , 
86838,Comedy,Crime, , , , , 
25208,Drama,Mystery,Thriller, , , , 
613,Drama,History,War, , , , 
1913,Drama, , , , , , 
97370,Thriller,Science Fiction,Drama, , , , 
801,Comedy,Drama,War, , , , 
70829,Action,Comedy,Thriller, , , , 
54518,Documentary,Music,Family, , , , 
44214,Drama,Thriller, , , , , 
240,Drama,Crime, , , , , 
9816,Drama,Family,Romance,Music, , , 
10131,Horror,Thriller, , , , , 
339984,Drama, , , , , , 
8859,Comedy, , , , , , 
11967,Crime,Action,Adventure,Drama,Western, , 
239563,Comedy, , , , , , 
222899,Comedy,Romance, , , , , 
4951,Comedy,Romance,Drama, , , , 
10985,Comedy,Family, , , , , 
9644,Comedy, , , , , , 
332567,Horror,Drama,Thriller, , , , 
1954,Science Fiction,Thriller, , , , , 
15489,Comedy,Family, , , , , 
15250,Comedy,Drama, , , , , 
22345,Science Fiction,Comedy,Family, , , , 
9448,Action,Adventure,Comedy,Thriller, , , 
38223,Comedy,Drama,Family, , , , 
11186,Drama,Horror, , , , , 
136835,Crime,Thriller, , , , , 
5876,Science Fiction,Horror,Thriller, , , , 
264660,Drama,Science Fiction, , , , , 
492,Fantasy,Drama,Comedy, , , , 
25462,Comedy,Romance, , , , , 
238603,Family,Adventure,Science Fiction, , , , 
10691,Drama,Romance, , , , , 
1251,Action,Adventure,Drama,War, , , 
5172,Adventure,Comedy,Drama,Science Fiction, , , 
58680,Comedy,Romance, , , , , 
264644,Drama,Thriller, , , , , 
14577,Comedy, , , , , , 
11592,Comedy,Crime,Horror,Thriller, , , 
16406,Comedy, , , , , , 
19052,Drama,Thriller, , , , , 
3682,Music,Drama, , , , , 
9683,Adventure,Comedy,Drama,Romance, , , 
2084,Comedy,Crime,Thriller, , , , 
107811,Comedy, , , , , , 
2266,Drama,Romance, , , , , 
13074,Drama, , , , , , 
144340,Comedy,Drama,Romance, , , , 
